"filename", "language", "JavaScript", "HTML", "PHP", "XML", "CSS", "C#", "JSON", "Python", "C++", "Java", "EditorConfig", "Markdown", "JSON with Comments", "TypeScript", "comment", "blank", "total"
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\2 - React - Una Pagina\mi-app\src\Mensaje.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\2 - React - Una Pagina\mi-app\src\Saludo.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\2 - React - Una Pagina\mi-app\src\index.css", "CSS", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\2 - React - Una Pagina\mi-app\src\index.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 18
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\2 - React - Una Pagina\mi-app\src\logo.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\2 - React - Una Pagina\mi-app\src\reportWebVitals.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\2 - React - Una Pagina\mi-app\src\setupTests.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 14, 28
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\angular.json", "JSON", 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 1, 99
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 11422, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11423
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\package.json", "JSON", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\src\app\app.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\src\app\app.component.html", "HTML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\src\app\app.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 5, 32
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\src\app\app.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 11
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\src\app\app.module.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 3, 19
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\src\app\saludador\saludador.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\src\app\saludador\saludador.component.html", "HTML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\src\app\saludador\saludador.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 6, 24
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\src\app\saludador\saludador.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 3, 15
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\src\index.html", "HTML", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\src\main.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 8
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\src\styles.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\tsconfig.app.json", "JSON", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 1, 15
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 1, 1, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\3 - Proyecto Angular\mi-app\tsconfig.spec.json", "JSON", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 1, 15
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\4 - jQuery\index.html", "HTML", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\4 - jQuery\misScripts.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\5 - Axios\index.html", "HTML", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\5 - Axios\misScripts.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\6 - Mi Banco\index.html", "HTML", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\6 - Mi Banco\index.php", "PHP", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\6 - Mi Banco\misEstilos.css", "CSS", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\6 - Mi Banco\misScripts.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\6 - Mi Banco\resumen.json", "JSON", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\7 - Proyecto Día 14\mi-app\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 33, 71
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\7 - Proyecto Día 14\mi-app\package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 17235, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17236
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\7 - Proyecto Día 14\mi-app\package.json", "JSON", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\7 - Proyecto Día 14\mi-app\public\index.html", "HTML", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 1, 44
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\7 - Proyecto Día 14\mi-app\public\manifest.json", "JSON", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\7 - Proyecto Día 14\mi-app\src\App.css", "CSS", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 48
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\7 - Proyecto Día 14\mi-app\src\index.css", "CSS", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 14\7 - Proyecto Día 14\mi-app\src\logo.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 15\1 - POST\index.html", "HTML", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 15\1 - POST\misScripts.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 15\2 - Otras Solicitudes\index.html", "HTML", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 15\2 - Otras Solicitudes\misScripts.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 2, 36
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 15\3 - Fetch Avanzado\index.html", "HTML", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 15\3 - Fetch Avanzado\misScripts.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 15\4 - Axios en Detalle\index.html", "HTML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 15\4 - Axios en Detalle\misScripts.js", "JavaScript", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 40
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 15\5 - OAuth\misScripts.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 31
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 15\6 - Proyecto del Día\index.html", "HTML", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 73
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 15\6 - Proyecto del Día\misEstilos.css", "CSS", 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 104
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 15\6 - Proyecto del Día\misScripts.js", "JavaScript", 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 161
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 16\1 - BD_Relacional\index.js", "JavaScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 59
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 16\1 - BD_Relacional\package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 685, 0, 0, 0, 0, 0, 0, 0, 0, 1, 686
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 16\1 - BD_Relacional\package.json", "JSON", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 16\2 - BD_NoRelacional\index.js", "JavaScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 58
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 16\2 - BD_NoRelacional\package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 759, 0, 0, 0, 0, 0, 0, 0, 0, 1, 760
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 16\2 - BD_NoRelacional\package.json", "JSON", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 16\3 - API\conexion.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 14
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 16\3 - API\index.js", "JavaScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 37
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 16\3 - API\package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 759, 0, 0, 0, 0, 0, 0, 0, 0, 1, 760
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 16\3 - API\package.json", "JSON", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 16\4 - Proyecto del Dia\conexion.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 19
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 16\4 - Proyecto del Dia\index.js", "JavaScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 65
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 16\4 - Proyecto del Dia\package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 1713, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1714
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 16\4 - Proyecto del Dia\package.json", "JSON", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\1 - Loguin\home.html", "HTML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\1 - Loguin\misScripts.js", "JavaScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 54
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\1 - Loguin\page.html", "HTML", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\2 - API\connection.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\2 - API\index.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\2 - API\package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 1763, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1764
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\2 - API\package.json", "JSON", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\3 - Proteger Datos\index.html", "HTML", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\3 - Proteger Datos\misScripts.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\4 - API\connection.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\4 - API\index.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\4 - API\package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 3188, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3189
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\4 - API\package.json", "JSON", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\4 - API\seguridad.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\5 - Sitio\home.html", "HTML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\5 - Sitio\misScripts.js", "JavaScript", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 57
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\02JS_Curso_De0aExperto18dias\CursoCompleto\Día 17\5 - Sitio\page.html", "HTML", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
